0;10002000006;7707176934957;UNION SIMPLE 2 PSI CELTA;CELTA - ACCESORIOS PSI;4458;2407,31;UND;0,09;0;19;none;
0;10002000007;7707176934964;UNION SIMPLE 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;17636;8818,2;UND;0,19;0;19;none;
0;10002000008;7707176934971;UNION SIMPLE 3 PSI CELTA;CELTA - ACCESORIOS PSI;21856;10927,97;UND;0,27;0;19;none;
0;10002000009;7707176934988;UNION SIMPLE 4 PSI CELTA;CELTA - ACCESORIOS PSI;47457;20433,04;UND;0,42;0;19;none;
0;10002000013;7707176930430;TEE 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;868;434,16;UND;0,03;0;19;none;
0;10002000014;7707176930447;TEE 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;1466;732,78;UND;0,04;0;19;none;
0;10002000015;7707176930454;TEE 1 PSI CELTA;CELTA - ACCESORIOS PSI;2861;1544,94167;UND;0,07;0;19;none;
0;10002000016;7707176933103;TEE 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;7402;3187,1;UND;0,1;0;19;none;
0;10002000017;7707176933097;TEE 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;9722;4861,07;UND;0,14;0;19;none;
0;10002000018;7707176933110;TEE 2 PSI CELTA;CELTA - ACCESORIOS PSI;15483;8360,82;UND;0,22;0;19;none;
0;10002000019;7707176933127;TEE 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;36723;18361,64;UND;0,45;0;19;none;
0;10002000020;7707176933134;TEE 3 PSI CELTA;CELTA - ACCESORIOS PSI;58415;29207,5;UND;0,9;0;19;none;
0;10002000021;7707176933141;TEE 4 PSI CELTA;CELTA - ACCESORIOS PSI;127476;54885,3;UND;1,56;0;19;none;
0;10002000022;7707176933189;TEE REDUCIDA 3/4 x1/2 PSI CELTA;CELTA - ACCESORIOS PSI;2163;1168,02;UND;0,04;0;19;none;
0;10002000023;7707176933165;TEE REDUCIDA 1 x1/2 PSI CELTA;CELTA - ACCESORIOS PSI;4266;2133;UND;0,07;0;19;none;
0;10002000024;;TEE REDUCIDA 1 x3/4 PSI CELTA;CELTA - ACCESORIOS PSI;4266;2133;UND;0;0;19;none;
0;10002000026;7707176930461;TAPON SOLDADO 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;369;184,5;UND;0,01;0;19;none;
0;10002000027;7707176930478;TAPON SOLDADO 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;745;372,6;UND;0,02;0;19;none;
0;10002000028;7707176930485;TAPON SOLDADO 1 PSI CELTA;CELTA - ACCESORIOS PSI;1254;627;UND;0,03;0;19;none;
0;10002000029;7707176932861;TAPON SOLDADO 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;3036;1517,94;UND;0,04;0;19;none;
0;10002000030;7707176932847;TAPON SOLDADO 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;3956;1978;UND;0,05;0;19;none;
0;10002000031;7707176932892;TAPON SOLDADO 2 PSI CELTA;CELTA - ACCESORIOS PSI;6283;3141,72;UND;0,08;0;19;none;
0;10002000032;7707176932908;TAPON SOLDADO 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;14780;7389,92;UND;0,15;0;19;none;
0;10002000033;7707176932915;TAPON SOLDADO 3 PSI CELTA;CELTA - ACCESORIOS PSI;24030;12015;UND;0,23;0;19;none;
0;10002000034;7707176932946;TAPON SOLDADO 4 PSI CELTA;CELTA - ACCESORIOS PSI;43671;21442,08;UND;0,45;0;19;none;
0;10002000037;7707176932878;TAPON ROSCADO 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;513;256,5;UND;0,01;0;19;none;
0;10002000038;7707176932939;TAPON ROSCADO 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;1512;756;UND;0,02;0;19;none;
0;10002000039;7707176932823;TAPON ROSCADO 1 PSI CELTA;CELTA - ACCESORIOS PSI;2143;1157,22;UND;0,03;0;19;none;
0;10002000040;7707176932854;TAPON ROSCADO 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;3801;1636,34;UND;0,05;0;19;none;
0;10002000041;7707176932830;TAPON ROSCADO 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;5024;2712,95;UND;0,06;0;19;none;
0;10002000042;7707176932885;TAPON ROSCADO 2 PSI CELTA;CELTA - ACCESORIOS PSI;8214;4107,24;UND;0,09;0;19;none;
0;10002000043;;TAPON ROSCADO 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;18919;8145,88;UND;0,19;0;19;none;
0;10002000044;7707176936272;TAPON ROSCADO 3 PSI CELTA;CELTA - ACCESORIOS PSI;30114;13813,74;UND;0,26;0;19;none;
0;10002000045;;TAPON ROSCADO 4 PSI CELTA;CELTA - ACCESORIOS PSI;55608;25508;UND;0,5;0;19;none;
0;10002000052;7707176930409;CODO 90- 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;656;328;UND;0,02;0;19;none;
0;10002000053;7707176930416;CODO 90 - 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;1051;525,5;UND;0,03;0;19;none;
0;10002000054;7707176930423;CODO 90- 1 PSI CELTA;CELTA - ACCESORIOS PSI;2062;1031;UND;0,05;0;19;none;
0;10002000055;7707176932090;CODO 90 - 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;3959;1979,64;UND;0,09;0;19;none;
0;10002000056;7707176932083;CODO 90 - 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;7392;3696;UND;0,14;0;19;none;
0;10002000057;7707176932106;CODO 90 - 2 PSI CELTA;CELTA - ACCESORIOS PSI;12121;6060,5;UND;0,17;0;19;none;
0;10002000058;7707176932113;CODO 90 - 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;34902;17451,2;UND;0,36;0;19;none;
0;10002000059;7707176932120;CODO 90- 3 PSI CELTA;CELTA - ACCESORIOS PSI;45160;22580;UND;0,68;0;19;none;
0;10002000060;7707176932137;CODO 90 - 4 PSI CELTA;CELTA - ACCESORIOS PSI;97971;48985,6;UND;1,21;0;19;none;
0;10002000064;7707176932038;CODO 45 - 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;1089;588,06;UND;0,02;0;19;none;
0;10002000065;7707176932069;CODO 45 - 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;1734;746,79;UND;0,03;0;19;none;
0;10002000066;7707176932014;CODO 45 - 1 PSI CELTA;CELTA - ACCESORIOS PSI;3311;1655,5;UND;0,04;0;19;none;
0;10002000067;;CODO 45 - 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;5988;2577,49;UND;0,07;0;19;none;
0;10002000068;7707176932021;CODO 45 - 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;8032;4016;UND;0,1;0;19;none;
0;10002000069;7707176932045;CODO 45 - 2 PSI CELTA;CELTA - ACCESORIOS PSI;13276;6638;UND;0,16;0;19;none;
0;10002000070;;CODO 45- 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;37424;18713,16;UND;0,28;0;19;none;
0;10002000071;7707176932052;CODO 45 - 3 PSI CELTA;CELTA - ACCESORIOS PSI;42744;21372;UND;0,37;0;19;none;
0;10002000072;7707176932076;CODO 45 - 4 PSI CELTA;CELTA - ACCESORIOS PSI;90936;39153;UND;0,77;0;19;none;
0;10002000076;7707176931192;HEMBRA 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;509;254,5;UND;0,02;0;19;none;
0;10002000077;7707176931246;HEMBRA 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;927;463,32;UND;0,02;0;19;none;
0;10002000078;7707176931178;HEMBRA 1 PSI CELTA;CELTA - ACCESORIOS PSI;2053;1026,54;UND;0,04;0;19;none;
0;10002000079;7707176936524;HEMBRA 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;3365;1682,63;UND;0,06;0;19;none;
0;10002000080;7707176935930;HEMBRA 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;5681;2840,4;UND;0,08;0;19;none;
0;10002000081;7707176931222;HEMBRA 2 PSI CELTA;CELTA - ACCESORIOS PSI;10121;5060,34;UND;0,12;0;19;none;
0;10002000082;;HEMBRA 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;18838;8111;UND;0,22;0;19;none;
0;10002000083;7707176931239;HEMBRA 3 PSI CELTA;CELTA - ACCESORIOS PSI;29745;14872,52;UND;0,25;0;19;none;
0;10002000084;7707176931260;HEMBRA 4 PSI CELTA;CELTA - ACCESORIOS PSI;53708;29002,33333;UND;0,61;0;19;none;
0;10002000085;;ADAPTAD ROSC HEMBRA CON INSERTO METAL 1/2 CELTA;CELTA - ACCESORIOS PSI;13070;0;UND;0,04;0;19;none;
0;10002000089;7707176930508;MACHO 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;450;225;UND;0,01;0;19;none;
0;10002000090;7707176930515;MACHO 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;824;412;UND;0,02;0;19;none;
0;10002000091;7707176930522;MACHO 1 PSI CELTA;CELTA - ACCESORIOS PSI;1718;859,14;UND;0,03;0;19;none;
0;10002000092;7707176931291;MACHO 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;3621;1810,62;UND;0,05;0;19;none;
0;10002000093;7707176931284;MACHO 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;4239;2119,5;UND;0,06;0;19;none;
0;10002000094;7707176931307;MACHO 2 PSI CELTA;CELTA - ACCESORIOS PSI;6051;3025,61;UND;0,09;0;19;none;
0;10002000095;7707176931314;MACHO 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;15738;6775,96;UND;0,17;0;19;none;
0;10002000096;7707176935954;MACHO 3 PSI CELTA;CELTA - ACCESORIOS PSI;23791;11895,66;UND;0,27;0;19;none;
0;10002000097;7707176931321;MACHO 4 PSI CELTA;CELTA - ACCESORIOS PSI;43768;23634,7;UND;0,42;0;19;none;
0;10002000101;7707176935015;UNION UNIVERSAL 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;3660;1830,05;UND;0,05;0;19;none;
0;10002000102;7707176935022;UNION UNIVERSAL 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;6490;3244,86;UND;0,1;0;19;none;
0;10002000103;7707176934995;UNION UNIVERSAL 1 PSI CELTA;CELTA - ACCESORIOS PSI;9807;4903,73;UND;0,15;0;19;none;
0;10002000104;7707176935855;UNION UNIVERSAL 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;17704;7622,75;UND;0,19;0;19;none;
0;10002000105;7707176935862;UNION UNIVERSAL 1.1/2 CELTA;CELTA - ACCESORIOS PSI;30396;13649,86667;UND;0,23;0;19;none;
0;10002000106;7707176935879;UNION UNIVERSAL 2 PSI CELTA;CELTA - ACCESORIOS PSI;38851;19425,41;UND;0,3;0;19;none;
0;10002000107;7707176930492;BUJE SOLDADO 3/4 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;639;319,5;UND;0,01;0;19;none;
0;10002000108;7707176931390;BUJE SOLDADO 1 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;1268;634;UND;0,01;0;19;none;
0;10002000109;7707176931406;BUJE SOLDADO 1 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;1268;633,96;UND;0,01;0;19;none;
0;10002000110;7707176931468;BUJE SOLDADO 1.1/4 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;2435;1048,57;UND;0,03;0;19;none;
0;10002000111;7707176931475;BUJE SOLDADO 1.1/4 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;2435;1195,87;UND;0,03;0;19;none;
0;10002000112;7707176931451;BUJE SOLDADO 1.1/4 x 1 PSI CELTA;CELTA - ACCESORIOS PSI;2435;1217,5;UND;0,02;0;19;none;
0;10002000113;7707176931437;BUJE SOLDADO 1.1/2 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;3759;1879,5;UND;0,04;0;19;none;
0;10002000114;7707176931444;BUJE SOLDADO 1.1/2 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;3759;1879,5;UND;0,04;0;19;none;
0;10002000115;7707176931413;BUJE SOLDADO 1.1/2 x 1 PSI CELTA;CELTA - ACCESORIOS PSI;3759;1879,73;UND;0,03;0;19;none;
0;10002000116;7707176931420;BUJE SOLDADO 1.1/2 x 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;3759;1688,28;UND;0,02;0;19;none;
0;10002000117;7707176931536;BUJE SOLDADO 2 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;5756;2878;UND;0,07;0;19;none;
0;10002000118;7707176931543;BUJE SOLDADO 2 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;5756;2878;UND;0,06;0;19;none;
0;10002000119;7707176931505;BUJE SOLDADO 2 x 1 PSI CELTA;CELTA - ACCESORIOS PSI;5756;2878;UND;0,07;0;19;none;
0;10002000120;7707176931529;BUJE SOLDADO 2 x 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;5756;2878,2;UND;0,06;0;19;none;
0;10002000121;7707176931512;BUJE SOLDADO 2 x 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;5756;2878;UND;0,06;0;19;none;
0;10002000122;7707176931550;BUJE SOLDADO 2.1/2 x 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;14440;7219,8;UND;0,11;0;19;none;
0;10002000123;7707176931567;BUJE SOLDADO 2.1/2 x 2 PSI CELTA;CELTA - ACCESORIOS PSI;13560;5838,55;UND;0,09;0;19;none;
0;10002000124;7707176931574;BUJE SOLDADO 3 x 2 PSI CELTA;CELTA - ACCESORIOS PSI;20730;8925,2;UND;0,17;0;19;none;
0;10002000125;;BUJE SOLDADO 3 x 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;20730;8925,2;UND;0;0;19;none;
0;10002000126;7707176931604;BUJE SOLDADO 4 x 2 PSI CELTA;CELTA - ACCESORIOS PSI;32691;14074,58;UND;0,35;0;19;none;
0;10002000127;;BUJE SOLDADO 4 x 2.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;32691;14995,28;UND;0,29;0;19;none;
0;10002000128;7707176931611;BUJE SOLDADO 4 x 3 PSI CELTA;CELTA - ACCESORIOS PSI;32691;17653,16667;UND;0,27;0;19;none;
0;10002000133;7707176931499;BUJE ROSCADO 1/2 x 3/8 PSI CELTA;CELTA - ACCESORIOS PSI;1182;305,36;UND;0,01;0;19;none;
0;10002000134;7707176931598;BUJE ROSCADO 3/4 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;1490;641,7;UND;0,01;0;19;none;
0;10002000135;7707176936401;BUJE ROSCADO 1 X 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;2590;1115,07;UND;0,02;0;19;none;
0;10002000136;;BUJE ROSCADO 1 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;2590;1115,07;UND;0,02;0;19;none;
0;10002000137;;BUJE ROSCADO 1.1/4 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;4346;1871,16;UND;0,03;0;19;none;
0;10002000138;;BUJE ROSCADO 1.1/4 X 3/4;CELTA - ACCESORIOS PSI;4346;0;UND;0;0;19;none;
0;10002000139;;BUJE ROSCADO 1.1/4 X 1;CELTA - ACCESORIOS PSI;4346;0;UND;0,03;0;19;none;
0;10002000140;;BUJE ROSCADO 1.1/2 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;5178;2229,21;UND;0,04;0;19;none;
0;10002000141;;BUJE ROSCADO 1.1/2 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;5178;0;UND;0,04;0;19;none;
0;10002000142;;BUJE ROSCADO 1.1/2 x 1 PSI CELTA;CELTA - ACCESORIOS PSI;5178;2377,62;UND;0;0;19;none;
0;10002000143;;BUJE ROSCADO 1.1/2 x 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;5178;1871,15;UND;0;0;19;none;
0;10002000144;;BUJE ROSCADO 2 x 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;8329;3586,08;UND;0;0;19;none;
0;10002000146;;BUJE ROSCADO 2 x 1 PSI CELTA;CELTA - ACCESORIOS PSI;8329;3644,78;UND;0,07;0;19;none;
0;10002000147;;BUJE ROSCADO 2 x 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;8329;3586,08;UND;0,07;0;19;none;
0;10002000148;;BUJE ROSCADO 2  x 1.1/2  PSI CELTA;CELTA - ACCESORIOS PSI;1874;0;UND;0,07;0;19;none;
0;10002000148;;BUJE ROSCADO 2 x 1.1/2 PSI CELTA;CELTA - ACCESORIOS PSI;8329;3586,08;UND;0,07;0;19;none;
0;10002000150;;BUJE ROSCADO 3 x 2 PSI CELTA;CELTA - ACCESORIOS PSI;36585;15751,88;UND;0,17;0;19;none;
0;10002000170;7707176935602;UNION REPARACION DESLIZANTE 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;6332;3419,28;UND;0,02;0;19;none;
0;10002000171;7707176935596;UNION REPARACION DESLIZANTE 3/4 PSI CELTA;CELTA - ACCESORIOS PSI;6997;3012,74;UND;0,03;0;19;none;
0;10002000172;7707176935589;UNION REPARACION DESLIZANTE 1 PSI CELTA;CELTA - ACCESORIOS PSI;14566;6271,46;UND;0,04;0;19;none;
0;10002000180;7707176935428;CODO 90 ROSCADO x SOLDADO 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;1651;825,5;UND;0,02;0;19;none;
0;10002000181;7707176935435;NIPLE ROSCADO 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;768;384;UND;0,01;0;19;none;
0;10002000182;7707176935442;TAPON MACHO ROSCADO 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;418;179,95;UND;0,01;0;19;none;
0;10002000183;7707176936692;TEE ROSCADA x SOLDADA 1/2 PSI CELTA;CELTA - ACCESORIOS PSI;1963;981,72;UND;0,03;0;19;none;
0;10002000184;;UNION REPARACION DRESSER 1/2 AGUA FRIA- CELTA;CELTA - ACCESORIOS PSI;10400;4836;UND;0,09;0;19;none;
0;10002000186;;INSERTO PARA MANGUERA 3/4 x 25 mm;CELTA - ACCESORIOS PSI;1342;714,42;UND;0,02;0;19;none;
0;10002000187;;INSERTO PARA MANGUERA 1/2 x 20 mm;CELTA - ACCESORIOS PSI;1126;563;UND;0,01;0;19;none;
0;10002000188;;INSERTO PARA MANGUERA 1 x 32 mm;CELTA - ACCESORIOS PSI;2080;1040;UND;0,03;0;19;none;
0;10002000189;;BUJE ROSCADO 2 x 1.1/4 PSI CELTA;CELTA - ACCESORIOS PSI;8329;3586,08;UND;0,07;0;19;none;
0;10003000001;7707176938122;TUBO CPVC 1/2 CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;21676;10838;UND;0,38;0;19;none;
0;10003000002;;UNIVERSAL CPVC 1/2 CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;11181;4814,15;UND;0,05;0;19;none;
0;10003000003;;CODO 90 - 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1614;871,56;UND;0,01;0;19;none;
0;10003000004;;HEMBRA -TRANSICION- 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;2756;1378;UND;0,01;0;19;none;
0;10003000005;;CODO 45 - 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1614;806,76;UND;0,01;0;19;none;
0;10003000006;;TEE 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;3392;1696;UND;0,03;0;19;none;
0;10003000007;;CODO 90 - 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;2918;1459;UND;0,02;0;19;none;
0;10003000008;;UNION 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1731;865,62;UND;0,01;0;19;none;
0;10003000009;;TEE 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;2142;1071;UND;0,01;0;19;none;
0;10003000010;;CODO 45 - 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;2918;1459,08;UND;0,02;0;19;none;
0;10003000011;;MACHO 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1757;862,95;UND;0,01;0;19;none;
0;10003000012;7707176938139;TUBO 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;35627;17813,5;UND;0,65;0;19;none;
0;10003000013;;TAPON SOLDADO 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1535;660,76;UND;0,01;0;19;none;
0;10003000014;;ADAPTADOR MACHO 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;2160;930;UND;0,01;0;19;none;
0;10003000015;;UNION CPVC 1/2 CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1173;587;UND;0,01;0;19;none;
0;10003000016;;TRANSICION METAL 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;3359;1446,15;UND;0,02;0;19;none;
0;10003000017;;TAPON SOLDADO 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1535;767,5;UND;0,01;0;19;none;
0;10003000018;;UNION UNIVERSAL 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;12456;0;UND;0,05;0;19;none;
0;10003000019;7707176938146;TUBO CPVC 1 CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;60286;30142,79;UND;1,01;0;19;none;
0;10003000020;;BUJE SOLDADO 3/4 x 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;1535;828,9;UND;0,01;0;19;none;
0;10003000021;;TAPON SOLDADO 1 CPVC;CELTA - TUBERIA Y ACCESORIOS CPVC;5551;0;UND;0,02;0;19;none;
0;10003000022;;BUJE SOLDADO 1 x 3/4 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;5963;1900,08;UND;0,01;0;19;none;
0;10003000023;;UNION 1 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;7636;2855,46;UND;0,03;0;19;none;
0;10003000024;;CODO 90 1 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;8568;3688,85;UND;0,04;0;19;none;
0;10003000027;;BUJE SOLDADO 1 x 1/2 CPVC CELTA;CELTA - TUBERIA Y ACCESORIOS CPVC;6070;0;UND;0,02;0;19;none;
0;10004000001;7707176937057;SOLDADURA PVC 1/128 CELTA;CELTA - SOLDADURA Y LIMPIADOR;5929;2964,5;UND;0,03;0;19;none;
0;10004000002;7707176937095;SOLDADURA PVC 1/64 CELTA;CELTA - SOLDADURA Y LIMPIADOR;11613;5806,5;UND;0,06;0;19;none;
0;10004000003;7707176937071;SOLDADURA PVC 1/32 CELTA;CELTA - SOLDADURA Y LIMPIADOR;19883;9941,5;UND;0,11;0;19;none;
0;10004000004;7707176937064;SOLDADURA PVC 1/16 CELTA;CELTA - SOLDADURA Y LIMPIADOR;33353;16676,5;UND;0,22;0;19;none;
0;10004000005;7707176937101;SOLDADURA PVC 1/8 CELTA;CELTA - SOLDADURA Y LIMPIADOR;53955;29135,7;UND;0,43;0;19;none;
0;10004000006;7707176937088;SOLDADURA PVC 1/4 CELTA;CELTA - SOLDADURA Y LIMPIADOR;104419;52209,5;UND;0,86;0;19;none;
0;10004000007;7707176932731;SOLDADURA (CPVC) 1/128 CELTA;CELTA - SOLDADURA Y LIMPIADOR;6187;3093,5;UND;0,03;0;19;none;
0;10004000008;7707176932779;SOLDADURA (CPVC) 1/64 CELTA;CELTA - SOLDADURA Y LIMPIADOR;13660;6830;UND;0,06;0;19;none;
0;10004000009;7707176932748;SOLDADURA (CPVC) 1/16 CELTA;CELTA - SOLDADURA Y LIMPIADOR;37666;18833;UND;0,22;0;19;none;
0;10004000010;7707176932755;SOLDADURA (CPVC) 1/32 CELTA;CELTA - SOLDADURA Y LIMPIADOR;23115;11557,5;UND;0,11;0;19;none;
0;10004000011;7707176932786;SOLDADURA (CPVC) 1/8 CELTA;CELTA - SOLDADURA Y LIMPIADOR;62409;31204,43;UND;0,43;0;19;none;
0;10004000012;7707176932762;SOLDADURA (CPVC) 1/4 CELTA;CELTA - SOLDADURA Y LIMPIADOR;111957;55978,5;UND;0,86;0;19;none;
0;10004000013;7707176930904;SOLDADURA PVC 1/128 CELTA COLOR;CELTA - SOLDADURA Y LIMPIADOR;5929;2964,6;UND;0,03;0;19;none;
0;10004000014;7707176930898;SOLDADURA PVC 1/64 CELTA COLOR;CELTA - SOLDADURA Y LIMPIADOR;11613;5806,62;UND;0,06;0;19;none;
0;10004000015;7707176932809;SOLDADURA PVC 1/32 CELTA COLOR;CELTA - SOLDADURA Y LIMPIADOR;19883;9941,4;UND;0,11;0;19;none;
